start	end	text
0	6320	Alright guys, so here is the final example and over here what you can see is we clearly
6320	12760	take out these relative equal highs here and we also form a frevaly gap, right?
12760	18320	And there's from this range low to this range high, there's only one frevaly gap and that's
18320	20380	on the 10 minute, okay?
20380	24400	So now I'm going to draw this out and I'm going to wait for price to close below it.
24400	29440	And just now, as you can see, we closed below it.
29440	34560	So now, this is going to be my take profit level as indicated by the fractals indicator
34560	39300	by Rachel T and I'm going to take my entry on the retest.
39300	45160	So if I put my shot position here, first off, I'm going to adjust my take profit level and
45160	47600	that is giving me one, two, one point four.
47600	54800	Now, as long as my stop is above the wake, I can get unlimited risk reward, right?
54800	57080	So it's giving me one point eight five.
57120	60440	So that is perfect.
60440	61560	Now look at the timing.
61560	63440	We are in the kill zone, right?
63440	68320	It is the, so we can also trade the strategy during the lunch breaks.
68320	74120	So usually there's a lunch break from five to six or from, you know, also, but it doesn't
74120	75760	really matter for the strategy.
75760	77040	You can literally just trade it.
77040	81000	So this is when we get the retests.
81000	85680	Look at this beautiful delivery that this is when you would be in the trade.
85840	93640	If I play this through, you're going to see that the take profit level was hit and probably
93640	100280	you could have targeted this low because that was a significant liquidity level.
100280	105160	This could have given you 2.45 risk to reward ratio.
105160	108280	So a very simple model.
108280	112480	You have to rewatch the video again and again until you understand this.
113080	115720	Here are some key notes that you should know.
116640	118760	So this is very important.
118760	122400	Listen very closely to increase the win rate of the strategy.
122400	127360	What you can do is you can identify one hour highs and lows.
127400	129640	So this is one hour time from now.
129640	133760	You look for any type of, you know, a sweep off the buy side or sell side.
134240	136280	So let's say on the one hour price takes out a buy side.
136280	141520	You drop down to five minute time from and then you look for bearish inverse
141520	142360	revenue gaps.
142360	149240	So you might see this on the five minute and you can see that we have another
149240	153040	buy side sweep and we're going to have one for value gap here.
154360	156160	We must have one for the gap inside there.
157760	160680	You can market the fair value gap.
160720	165800	Once the price closes below it, you go shot on the retest, target this level.
166080	170120	Now this is going to increase the win rate to some degree, but I haven't noticed
170640	174160	like a much significant difference, all right.
174720	176040	So you should be fine.
176080	183720	Also, if you if you if you've watched my SMT video and if you can use SMT with this.
183760	190280	So let's say on the DXY price failed to create a another higher high.
190760	194840	But on GPP USD, we do create a higher high.
195680	202120	Now, then the inverse for a gap is going to act even more strong and there's a high
202120	206400	chance there will be even higher chance that price will take out this low over here.
207320	213560	And make sure you stick to two to three pairs only because if you if you trade
213560	216080	every single pair, you're going to over trade and that is not good.
216680	220840	You make sure you only take two to three trades max per day with the strategy.
221040	224680	You do not have to over trade because some days, you know,
224680	230080	for what reason, God knows what reason, you know, every single trading strategy
230080	231240	can have a losing day.
231480	236680	So this can have it to start to minimize the losses, keep your maximum trades to two
236680	242040	or three and only choose two to three pairs or two assets.
242560	245320	This could be SMP 500 and that's 100.
246640	250400	This should be it for this model.
250800	253720	I hope you guys make good profits with it.
254000	257840	Of course, on a demo, I'm not a financial advisor, but make sure you practice this
257840	265960	first and try to trade above two minute time frame, but it works on all time frames.
266040	266440	All right.
267280	271880	And as I said, before, keep your trades two or three per day, not more than that.
272320	274160	Otherwise, the strategy will not work.
275160	276880	All right, let's move on to the next chapter now.
