start	end	text
0	5080	Hey guys, hope you're doing good in the chapter. I'm going to teach you my personal approach
5080	14440	to CRD or Gandal range theory. Now I explained this concept over one and a half years ago
14440	20160	on my YouTube, but it wasn't really in that much detail. I just told you guys that candles
20160	25640	are ranges and basically you can take a turtle soup whenever the candle high is taken out
25640	31840	or the candle low is taken out. Now a lot of people on Twitter consider this as their
31840	40240	own concept. It is not my concept. It is not their concept. This is all ICT. There's nothing
40240	45700	that someone invented, right? Someone else invented. This is all ICT. So what exactly
45700	52440	is CRD? So CRD is Gandal range theory, right? Every candle is a range and that is absolutely
52440	57320	obvious, right? That there's nothing new to it. But then there are some timings that
57320	65960	if we focus on, you know, you can trade with very high probability. So although every single
65960	72720	candle is a range, it doesn't mean that every single candle's range is high probability.
72720	79560	We have specific times that make those candle ranges high probability. So the number one
79560	85880	is one M for our candle. So this is a four hour candle and this is also a four hour candle.
85880	92000	Okay. So we're going to have two high probability turtle soups in a day. Now one can work and
92000	96640	one cannot work or both total soups can work in a day. So basically you will win two trades
96640	101800	in a day. Now don't get confused. I'm going to explain each and everything. All right.
101800	108120	So this may sound a bit complicated, but it is not just listen to me. So this is the
108120	112920	first four hour candle and that's going to open at one M. And then this is the second
112920	119800	four hour candle and that's going to open at five M. So practically we want to wait for
119800	127000	the candle closure. So the one M for our candle needs to close. So once it closes, we are simply
127000	137800	marking out the one M for our candle high and low. Now there are two ways to trade this.
138600	144840	Okay, the very first step is we need to see when the candle closes, right, the one M for our candle,
145560	154680	we have to drop down to five minute time from. And let's suppose that the high is taken out.
156200	159720	Now I want to see a market structure shift.
161960	167560	Also acceptance back into the range, the candle range. So this is the candle range high. This is
167560	175720	the candle range low. Once the candle closes, we are waiting for a rate either to the candle high
175720	182360	or the candle low. So in this example, you can see that the next candle opened here and on the
182360	188360	five minute down from, we took out the four hour candle high. And then we also have a market
188360	193800	structure shift and we also have acceptance back into the range. I want to see price come back
193880	200360	into the range, right? And that's going to increase the probability. Now, I am simply just taking my
200360	209080	entry from the fair valley gap or a breaker block or an auto block. And here is the risk management
209080	216040	for this strategy. You take your entry, put your stock right above the high and you close 50% of
216120	222920	your position at one to one ratio ratio. So once you reach one to one, you are basically
223880	230360	taking 50% of your position. And then you're also going break even. Now, you are leaving the
230360	239560	trade till the candle low is taken out. So this is going to maximize the profits. Now, the second
239560	246040	way to trade is you have a period rate on the four hour time from this is a four hour candle.
246600	252600	On the four time, let's suppose that you have a fair valley gap. Now, once price takes out the
252600	258680	four hour candle high, and it also taps into a period rate, and then gives you a market structure
258680	264200	shift on the five minute down from that makes it high probability. Okay, there are always some ways
264200	268600	to increase the probabilities of the strategy. All right, and that's what I'm teaching. My goal
268600	273800	is to teach you ways that you can approach this strategy. And there are two ways. One is, of course,
273800	279080	going to have low probability, but it's not a huge difference. If you're in account for PDRAs,
279080	285960	your win rate is going to just go five to 10% higher. That's it. But it's not very significant when
285960	291160	when you're going to win these massive trades. So you take 50% off at one to one, and then you
291160	296200	basically hold till this level. Now, of course, I'm going to give you examples and your confusion
296200	303640	will be gone. So it's very simple, just five minute market structure shift. Now, here is one
303640	311080	scenario that can occur, right? So let's assume, just let me just let me just remove this. The new
311080	318280	candle opens, you have price keeps going up, right? And then you get a market structure shift. Now,
318280	324520	I will not take my entry. Why? Because price didn't come back into the range. So even though price can
325000	330520	go here, and I want to see price close below the range. So now once it does that,
331720	336760	right? Let me just remove this. Once it does that, then I can look to take my entry from any
336760	342520	PDRA that is present, right? So I can basically just consider this as an auto blog and then take
342520	350840	my entry. I just want to see price come back into the range. So very simple guys. Now,
350840	358520	here's another thing that you need to know. Okay, this is very important. So if you do not get an
