start	end	text
0	5480	All right guys, so this is gonna be the last example for the holy grail strategy and this is gonna be a unique strategy
5800	7640	Sorry example, right?
7640	12360	Instead of going from external liquidity to internal we're gonna go from internal to external
12360	15640	And I thought that it would be best to show you one example as well
15640	19240	Although I don't use this method, but it can work for you as well
19240	24240	I mean it does work, but I don't like it for some reason. I don't know what's the reason, but yeah
24440	29640	So for this method for this thing to be like very accurate you have to look at the auto flow
29640	33760	So are we bearish so you want to look at the bearish for valley gaps, right?
34680	38120	So over here, but we have on the four hour time frame
38120	42560	So on for this example, we're gonna go from four hour to five or fifteen minutes to one minute, okay?
43120	45120	So this is the fair valley gap
45480	49760	Right and this is practically our take profit level, right?
49760	53960	It could also be this here because that is the extended liquidity here
54000	59920	So now let's go to the 15-minute time frame and look for a shift in the market structure
63400	69600	And that happens right there with this structure break, right? So now what we are looking for
71480	77360	So you could have simply taken your entry from this fair valley gap, but as you can see that price came here
77360	79360	There was not enough
79600	84320	Range for us to be going to the one minute time frame and look for consolidation here, right?
84320	87200	So what we can do is firstly you could have used the
88320	93040	The strategy by itself, you know taking the entry using two time frames, but
94760	99840	Now that we have gone way below we can look for a continuation purchase, right?
101440	107360	So over here, but you can see is we had this purge here, so let's go and
107960	111920	Study what happened here because I want to be crystal clear with you guys
112400	117400	There is no consolidation here. Do you see the consolidation? I do not look at this
117400	124440	This is the starting point, right? We're going up low low low low low low low high sorry high high low high low high low high low
124720	131720	That this is like no consolidation here, so we do not take the trade here. Let's go to the 15-minute time frame once again
132000	136520	I'm showing you the different variations of each strategy because it's not gonna be like
137440	143280	You know like a birter like it's you will not get the same price action like before okay
143280	147800	It's gonna be different every time, but you have to scout out these setups. So over here
148400	152200	We also have a continuation purge, but look at this move guys
152880	154880	This is not a purge. This is a breakout
155840	161600	Okay, and even if we like let's say have this level right because this is the move
161640	164640	But there's no consolidation here. Let's go here once again
165080	172240	There's no consolidation here. So we are still not interested in taking that trade. So let's go to the 15 minutes once again
174000	178520	And now at 10 45 right we have a purge
179520	184920	Now this is the move that took out this so now we have to scout out for consolidation
185520	190480	Here and right away. What do you see? We have this beautiful consolidation right there?
191440	195440	Do you understand what I'm trying to teach here you have to look for these things, okay?
198640	203600	Consolidation phase here accumulation phase one accumulation phase two three and even four here
203880	208800	So now we take out this liquidity, right? We have a shift in the market structure
209480	211720	We're gonna take our entry from the breaker block
213400	218360	Because our stops gonna be going that they they're like anyways, right
219320	222800	That's gonna be our entry stop right above the highs
224560	230000	Right there and looking to target these levels also look at this thing
230000	236040	We have a fake bullish autoflow. So when you have this every single fairway gap is respected
236040	241480	If everybody got respected fairway gap respected fairway gap respected there's fairly gap as well
241480	244160	That is respected and this one is respected as well
244240	248800	But then this is all build up of liquidity, right? So now let's see how this plays out
251560	257760	Beautiful right to the beautiful delivery, right now if you waited for let's say, okay
257880	261480	Here's why did I take my entry from this breaker block?
262520	266600	Right because we have a fairly gap inside this breaker block
266600	273200	We have this really gap inside this breaker block, right? We have an auto block inside this breaker block, right?
273280	275280	So wouldn't it be wise?
275600	281080	To take a trade from the breaker breaker instead of waiting for price to come here because only one minute
281720	285560	Especially price is very very like intense, okay?
285880	290400	It's very strong. So it may not hit your fairly gap on one minute. So
291000	294560	Utilize the breaker look at the look at these things, okay?
294560	297000	If you take your entry from a breaker
297360	302920	It's your stop gonna be the same almost the same if you took your entry from this fairly gap or this auto block
302920	304720	If yes, go for it
304720	309600	If you don't want to miss your trade go for the like the closest fairly gap, right?
309600	312080	This could be this but all this put your stop here
312800	314320	and
314320	320080	I think guys that is it for this lecture. I want you guys to back test
320080	324640	I try my best to show you the different variations, right in each example
324640	328800	So you can better understand this whole system, okay?
329000	332720	We had this we didn't have consolidation here, but then look at this
333120	337560	Let's see the difference between here and here boom boom boom boom boom boom
337760	340200	But here, but do we have we have nothing price?
341120	345200	consecutive green candles pull back green candles pull back green candles pull back
346360	349320	So yeah, I think guys that is it
349560	356960	I'm gonna do one or two more lectures about let's say how to pause your profile and a one bonus video
357280	364040	All right, and then the course update will end if we have understood everything that I've taught right now
364720	369200	Congratulations, you are about to become an independent trader, okay?
370400	377840	When you have like the bias you can use my every single strategy even the basics ones right by
379560	383720	Using like in external and internal for this example
383720	386640	I showed you internal and external that can work as well
386640	393200	But you need to know the auto flow if you have the correct auto flow that is absolutely beautiful
393200	396440	All right, I'm gonna end the video here. See you guys in the next one
