start	end	text
0	7600	Alright guys, so this is example number two. So the thing is there is not a fixed way to
7600	14000	use quarterly theory. It works with every strategy. You can say it is a tool to confirm
14000	25600	your entries. Typically, the prime entry that you would get is during the manipulation phase
25600	31520	because that is when price is going into some form of PD array to either sweep sell
31520	39040	site liquidity, buy site liquidity, or it will go into a PD array. So I want to give
39040	44880	you an example here. So if I go to the four hour time premiere, now this is going to be
44880	50960	how I use this with the auto flow trading strategy. So over here, you can see we are clearly
50960	63040	sorry for that. Okay, so you can clearly said, see that we are bullish here. Now, you can see
63040	70880	we have this auto block here, this auto block right here. Focus on that. I will mark this
70880	79680	out like that. Now let's go to 15 minute time frame. Now if I go to 15 minutes time frame,
79680	86480	you can see over here, we came into the auto block. So if I disable this just to be just to make
86480	91520	the chart clean, this was the four hour auto block price tapped into it. And we had a shift in
91520	99120	market structure. Now notice, when did price come into the PD array? And when did price take out
99120	108800	this this low here? First off, the big quarter was the manipulation quarter. During this phase,
109440	116720	the manipulation quadrant of the manipulation quarter, you can see we also took out this
116720	123680	liquidity and this liquidity. But you can see during the manipulation quarter, we tapped into the
123680	130320	auto block. Now afterwards, what do we have? We have a shift in the market structure right here.
130960	138160	Now the green box is the expansion quarter. And over here, you can see we have a beautiful
138160	145120	auto block here. And once price came into our auto block, and you can see that during the
145200	155440	manipulation phase of the distribution quarter. So this green box is the expansion quarter. Okay.
156160	165040	But look at the manipulation quadrant, the red box here. This box went into this auto block.
166000	170480	So do you understand what I'm trying to teach here? If you can understand this,
171120	174240	this will significantly improve the way you trade. All right.
175680	181760	Look at this carefully. We marked out the four hour auto block during the manipulation phase
181760	190640	during the manipulation quarter. We went into the higher time frame PD array. Now afterwards,
190640	198000	we have a shift in the market structure. Now we had a lower time frame auto block. And during
198000	206720	the expansion quarter, we had a manipulative quadrant. And that pushed the price into this
206720	218640	auto block for expansion. So we also had this break a block, you can say price taps into here,
218640	225120	and it pushed back up. So by now, you must get the idea what I'm trying to teach you. We use the
225200	231200	quarterly theory to improve our win rate. And when we are using this with other strategies,
231200	237600	we want to make sure that we are taking our entries at the right time. All right. Are we
237600	242480	taking our entry during the manipulation phase? Or are we taking our entry during the expansion
242480	250160	phase? We primarily want to take our entry on the lower time frame during the expansion phase.
250160	256480	And we want to see price go into our PD high time frame PD array during the manipulation phase.
257920	266080	I hope that clears it. I'll just move on to another example.
