start	end	text
0	5760	Alright guys, so here is an example number two for the Holy Grail strategy, I'm looking
5760	9840	at your AUD on the weekly timeframe, so for this example, we're going to go from weekly
9840	13320	to 4 over to 15 minutes, okay?
13320	17620	So right away, you can see that we have taken out the weekly external liquidity, which was
17620	23400	this high over here, now where is the Fair Valley Gap?
23400	27000	This tiny little Fair Valley Gap is going to be a drawn liquidity, which is just right
27000	30560	here, there's no further gap here, so that is going to be a draw.
30560	33880	Let's go to the 4 over timeframe now, and let's see what has happened.
33880	39080	So we took out the liquidity here, right, over here, then we have a push up, and going
39080	43440	into this level, what you can see is that we have a shift in the market structure right
43440	46360	here, right?
46360	51600	So now, we want to mark out the PD area in the discount, sorry, in the premium.
51600	57560	Once we have this, we want to look for the premium Fair Valley Gap or auto vlog, so
57560	63160	right here, we also have a tiny little Fair Valley Gap, right?
63160	69880	So price has now tapped into this level, so let's go here.
69880	75800	Now once that happens, we want to mark out this range low to this range high, this move,
75800	76800	right?
76800	81560	This was the last move to the downside before price started moving up to the PD area.
81560	86480	So now going to the 15 minute timeframe, what we need to do is to identify the consolidation
86480	88360	phase, right?
88360	93360	So over here, we have this very clean consolidation, and that is what you want to look for in most
93360	96560	cases, okay?
96560	103840	Right there, we have a clean cut consolidation, then we have another consolidation phase here,
103840	109960	then we have another consolidation or recommendation phase, whatever you want to call it, right?
109960	111840	And let me mark this out.
111840	120360	So now what we are simply waiting for is a shift in the market structure, and it happens
120360	121360	right away.
121360	125160	So remember when I said that Wix matter for this strategy, right?
125160	128800	We have a Wix, so that is giving us a sign that, okay, we have a break in structure now.
128800	133800	So now, where do we have the extreme Fair Valley Gap here?
133800	139440	We have the Fair Valley Gap just around here, right?
139440	140840	So playing this through.
140840	141840	Now what do we have?
141840	144960	We have a shift in the market structure, then we have a break of structure.
144960	151080	So remember that second distribution entry, we are looking for that at the moment, okay?
151080	153120	So let's see.
153120	156160	So now we have a purge on this high over here.
156160	163280	We have also mitigated this Fair Valley Gap, let me mark this out.
163280	164800	This Fair Valley Gap here.
164800	173920	So now what we want to wait for is a double break of structure, and there we have our
173920	179960	double break of structure, we have a lower low, lower high, lower low, right there.
179960	183520	We didn't take this because we have lower low, lower high, lower low, but then there
183520	186560	was no Fair Valley Gap, unmitigated Fair Valley Gap here.
186560	192040	So now what we did, we considered this whole move as a lower low, lower high, lower low.
192080	198760	So now we have this Fair Valley Gap, and as you can see, we could have maybe gotten
198760	204480	a entry of this breaker block just here, or we could have used the 50% of the Fair Valley
204480	206640	Gap because it is way too big.
206640	213560	So using the 0.5 level, right?
213560	221160	This would have been your second distribution entry, right there.
221160	225320	Stop goes just around here, and this is our drawn liquidity.
225320	230320	So let's see how this plays out.
230320	238320	All right.
238320	240560	So as you can see, the take profit was hit.
240560	247240	Another thing is, unlike my other basic strategies, you have to look for these setups, right?
247240	250480	So you will not always get the tap on the Extreme Fair Valley Gap.
250480	254560	You have to look for those things that I've taught you in this whole update, okay?
254560	256160	You have to look for second distribution entry.
256160	260360	If you get that setup, that is absolutely beautiful, okay?
260360	266880	And you can see that we have a break of structure right here, sorry, a change of, sorry, we
266880	271120	have a market structure shift here, then we have a break of structure, right?
271120	275280	And then we have a purge or ABCD, right?
275280	276320	That's what I call it.
276320	281000	And then what you wait for is a double break of structure, right?
281000	287840	So now, if you really think about it here, we also had a lower low, lower high and lower
287840	289000	low here.
289000	292800	So you could have actually taken your entry from this Fair Valley Gap here as well from
292800	298720	the 50% put your stop right above this high and you could have targeted this level, right?
298720	305960	No problem, but in most cases, you can consider this as a lower low, lower high, lower low
305960	308360	as well, right?
308360	310040	There's no problem with that.
310040	315640	You have a small second distribution entry here as well, but then you have a larger like
315640	318680	a pullback and that is absolutely fine, okay?
318680	322200	If you have taken your entry from there, that is also good because you are following the
322200	323360	rules here, right?
323360	325360	We literally had our entry here.
325360	326360	That is a valid entry.
326360	328560	We have a lower low, lower high, lower low.
328560	336320	And that is the entry from the 50% or from this autoblock right there.
336320	342640	So yeah, you could have taken your entry here as well because remember, our bias was set,
342640	343640	right?
343640	346760	Our take profit was said, we have identified the consolidation.
346760	352560	So this should have worked on every single PD area is going to be respected.
352560	355280	So right here, this Fair Valley Gap was respected, right?
355280	357280	In the premium, right here.
357280	358280	What do we have?
358280	359280	We have a break of structure.
359280	360280	This Fair Valley Gap was respected.
360280	362040	Then we have another break of structure.
362040	364240	What do we have?
364240	370240	Nothing to be, nothing here, actually a, this candle right here.
370240	373360	We have another break of structure, right?
373360	375000	Price respects this autoblock.
375880	382280	And we keep going down, then we have the continuation purge or the A, B, A, B, C actually here.
382280	386120	And then boom, to the take profit level.
386120	388240	So that's how you frame your trades.
388240	392840	If you can learn to do this, guys, like it will require some practicing because, you
392840	397160	know, normally you would be waiting for price to tap into your Fair Valley Gap here, right?
397160	401080	But then as I told you, the second distribution entry, you have to keep that in mind.
401080	405560	You mitigate it only this Fair Valley Gap and then the setup provided us the, the second
405560	406760	distribution entry.
406760	412800	We could have got in here or considered this whole move as a lower low, lower high and
412800	416320	lower low and entry of the 50% level.
416320	419600	Our bias was strong, so we targeted this level.
419600	421600	So let's move on to the next example now.
