start	end	text
0	4240	All right guys, so here is the last example for the ITT silver bullet.
4240	12800	So as you can see, I'm at 950 or 55ish and I can see this clear bi-site liquidity here and
15440	20080	you can see if we take out this liquidity here, we can look for for lower prices. We can
20080	24160	anticipate that price is going to go lower. Okay, so we have the liquidity sweep here. Let's go back
24160	27760	we'll go back to the one minute timeframe and look for a clear market structure shift
27760	41440	and we also do have another bi-site liquidity sweep here, right, and let's see how this plays out.
43520	50080	Okay, perfect. So you can see we have a higher high, higher low, higher high here,
50080	54480	and that is like the prime market structure shift where you have like this tiny structure
54480	62000	broken right here. So now what we do have is a very tiny favorably gap and also this volume
62000	68240	imbalance, kind of volume imbalance. Remember that topic? Yeah, so we do want to talk, we do not want
68240	73120	to take like volume imbalance into consideration. This is favorably gap. So now that would be our
73120	83680	entry point and let's go short right there, put our stop at the high here. That is 1.82 handles.
84560	90160	Totally opposite from what ICT says. And let's go for 1 to 2. And let's see how this plays out.
90160	97440	We have our entry at 1044. So remember, no entry after 1050. So let's see how this plays out.
99280	106400	And price goes ahead and hits our take profit. If price broke this structure right here before
106400	112160	coming back to the entry, then that would be a very, very low probability setup. Because we are
112160	116160	not looking for internal market structure, sorry, external market structure, but we're looking for
116160	121760	a break off internal market structure, something like that. Okay, fractal market structure shift.
121760	128960	We do not want to look for a huge market structure shift like this one. I hope that clears everything
128960	135520	about ICT silver bullet. Essentially, I'm going to repeat this rule again. Identify liquidity sweep,
135600	150560	right? Mark out liquidity that has not been swept yet. Market structure shift on one minute and entry.
152000	158960	Yeah, so this right here is our liquidity level that is yet to be swept. Okay, so we also have
158960	163200	this liquidity sweep right here. If we go to market structure shift somewhere around here,
163200	168000	we would have taken our entry and we could have targeted these levels here, which is like liquidity,
168000	173120	resting liquidity here. So let's say if we got our market structure shift here, that would be my
173120	178560	target essentially, but I would only go for one to two regardless of my liquidity level. I would
178560	185520	not target this if my one to two was hit. So essentially, you can see if I held the trade here,
185520	189360	you can see the price took out this liquidity level right here. And let's see how the price goes.
189600	198240	And yes, it reversed right after taking out this, this liquidity here. And also this, actually it did
198240	205680	not take out this level here. It just took out this structure here and then boom. So that was it,
205680	210640	guys, rewatch this video again and again, and practice this again and again, and you're going
210640	214400	to learn the strategy and you're going to master this strategy. I'll see you guys in the next one.
